country,country_code,country_iso,prefix,voice_rate_in_usd,voice_unit_in_seconds
Japan,81,JPN,8190850,0.1419,60
Japan,81,JPN,8190851,0.1419,60
Japan,81,JPN,8190852,0.1419,60
Japan,81,JPN,8190853,0.1419,60
Japan,81,JPN,8190854,0.1419,60
Japan,81,JPN,8190855,0.1419,60
Japan,81,JPN,8190856,0.1419,60
Japan,81,JPN,8190860,0.1419,60
Japan,81,JPN,8190861,0.1419,60
Japan,81,JPN,8190862,0.1419,60
Japan,81,JPN,819091,0.1419,60
Japan,81,JPN,819094,0.1419,60
Japan,81,JPN,8190965,0.1419,60
Japan,81,JPN,8190968,0.1419,60
Japan,81,JPN,8190969,0.1419,60
Japan,81,JPN,819098,0.1419,60
Japan,81,JPN,819099,0.1419,60
Kazakhistan,7,KAZ,7700,0.0901,60
Kazakhistan,7,KAZ,7701,0.215,60
Kazakhistan,7,KAZ,7702,0.215,60
Kazakhistan,7,KAZ,7705,0.266,60
Kazakhistan,7,KAZ,7707,0.0773,60
Kazakhistan,7,KAZ,7708,0.0901,60
Kazakhistan,7,KAZ,771,0.0212,60
Kazakhistan,7,KAZ,7710,0.01625,60
Kazakhistan,7,KAZ,7711,0.01625,60
Kazakhistan,7,KAZ,7712,0.01625,60
Kazakhistan,7,KAZ,7713,0.01625,60
Kazakhistan,7,KAZ,7714,0.01625,60
Kazakhistan,7,KAZ,7715,0.01625,60
Kazakhistan,7,KAZ,7716,0.01625,60
Kazakhistan,7,KAZ,7717,0.01625,60
Kazakhistan,7,KAZ,77172,0.0122,60
Kazakhistan,7,KAZ,7718,0.01625,60
Kazakhistan,7,KAZ,77182,0.0229,60
Kazakhistan,7,KAZ,7719,0.01625,60
Kazakhistan,7,KAZ,772,0.0212,60
Kazakhistan,7,KAZ,7721,0.01625,60
Kazakhistan,7,KAZ,77212,0.0121,60
Kazakhistan,7,KAZ,7722,0.01625,60
Kazakhistan,7,KAZ,7723,0.01625,60
Kazakhistan,7,KAZ,7724,0.01625,60
Kazakhistan,7,KAZ,7725,0.01625,60
Kazakhistan,7,KAZ,7726,0.01625,60
Kazakhistan,7,KAZ,7727,0.01625,60
Kazakhistan,7,KAZ,77272,0.0082,60
Kazakhistan,7,KAZ,77273,0.0082,60
Kazakhistan,7,KAZ,77279,1.31399,60
Kazakhistan,7,KAZ,7728,0.01625,60
Kazakhistan,7,KAZ,7729,0.01625,60
Kazakhistan,7,KAZ,7736,0.0312,60
Kazakhistan,7,KAZ,7747,0.0773,60
Kazakhistan,7,KAZ,776,0.0212,60
Kazakhistan,7,KAZ,7760,0.73125,60
Kazakhistan,7,KAZ,77620,0.73125,60
Kazakhistan,7,KAZ,77621,0.73125,60
Kazakhistan,7,KAZ,77622,0.73125,60
Kazakhistan,7,KAZ,77623,0.73125,60
Kazakhistan,7,KAZ,77624,0.73125,60
Kazakhistan,7,KAZ,776250,0.73125,60
Kazakhistan,7,KAZ,776251,0.73125,60
Kazakhistan,7,KAZ,776252,0.73125,60
Kazakhistan,7,KAZ,7762530,0.73125,60
Kazakhistan,7,KAZ,7762531,0.65,60
Kazakhistan,7,KAZ,7762532,0.73125,60
Kazakhistan,7,KAZ,7762533,0.73125,60
Kazakhistan,7,KAZ,7762534,0.73125,60
Kazakhistan,7,KAZ,7762535,0.73125,60
Kazakhistan,7,KAZ,7762536,0.73125,60
Kazakhistan,7,KAZ,7762537,0.73125,60
Kazakhistan,7,KAZ,7762538,0.73125,60
Kazakhistan,7,KAZ,7762539,0.73125,60
Kazakhistan,7,KAZ,776254,0.73125,60
Kazakhistan,7,KAZ,776255,0.73125,60
Kazakhistan,7,KAZ,776256,0.73125,60
Kazakhistan,7,KAZ,776257,0.73125,60
Kazakhistan,7,KAZ,776258,0.73125,60
Kazakhistan,7,KAZ,776259,0.73125,60
Kazakhistan,7,KAZ,77626,0.73125,60
Kazakhistan,7,KAZ,77627,0.73125,60
Kazakhistan,7,KAZ,77628,0.73125,60
Kazakhistan,7,KAZ,77629,0.73125,60
Kazakhistan,7,KAZ,7764,0.7306,60
Kazakhistan,7,KAZ,7771,0.266,60
Kazakhistan,7,KAZ,7775,0.215,60
Kazakhistan,7,KAZ,7776,0.266,60
Kazakhistan,7,KAZ,7777,0.266,60
Kazakhistan,7,KAZ,7778,0.215,60
Kazakhistan,7,KAZ,778,0.193,60
Kazakhistan,7,KAZ,7785,0.65,60
Kazakhistan,7,KAZ,7788,0.65,60
Kazakhistan,7,KAZ,77905,0.65,60
Kazakhistan,7,KAZ,77908,0.65,60
Kazakhistan,7,KAZ,7800050,0.65,60
Kazakhistan,7,KAZ,7809050,0.65,60
Kenya,254,KEN,254,0.1759,60
Kenya,254,KEN,25420,0.1759,60
Kenya,254,KEN,2547,0.1827,60
Kenya,254,KEN,25470,0.1351,60
Kenya,254,KEN,25471,0.1351,60
Kenya,254,KEN,25472,0.1351,60
Kenya,254,KEN,25473,0.25181,60
Kenya,254,KEN,254770,0.1759,60
Kenya,254,KEN,254771,0.1759,60
Kenya,254,KEN,254772,0.1759,60
Kenya,254,KEN,254773,0.1759,60
Kenya,254,KEN,254774,0.1759,60
Kenya,254,KEN,254775,0.1759,60
Kenya,254,KEN,254785,0.24102,60
Kenya,254,KEN,254786,0.25181,60
Kenya,254,KEN,254787,0.25181,60
Kenya,254,KEN,254788,0.25181,60
Kenya,254,KEN,254789,0.25181,60
Kenya,254,KEN,254791,0.1369,60
Kenya,254,KEN,254792,0.1369,60
Kyrgyzstan,996,KGZ,996,0.1759,60
Kyrgyzstan,996,KGZ,996201,0.1232,60
Kyrgyzstan,996,KGZ,996202,0.1232,60
Kyrgyzstan,996,KGZ,996203,0.1232,60
Kyrgyzstan,996,KGZ,996205,0.1232,60
Kyrgyzstan,996,KGZ,996312,0.1419,60
Kyrgyzstan,996,KGZ,99651,0.1929,60
Kyrgyzstan,996,KGZ,996543,0.18083,60
Kyrgyzstan,996,KGZ,996545,0.18083,60
Kyrgyzstan,996,KGZ,99655,0.2499,60
Kyrgyzstan,996,KGZ,99656,0.1929,60
Kyrgyzstan,996,KGZ,99657,0.1929,60
Kyrgyzstan,996,KGZ,996622,0.1929,60
Kyrgyzstan,996,KGZ,996623,0.1929,60
Kyrgyzstan,996,KGZ,99665511,0.64935,60
Kyrgyzstan,996,KGZ,99670,0.2643,60
Kyrgyzstan,996,KGZ,99677,0.20072,60
Cambodia,855,KHM,855,0.0773,60
Cambodia,855,KHM,8551,0.0773,60
Cambodia,855,KHM,8552,0.0773,60
Cambodia,855,KHM,8553,0.0773,60
Cambodia,855,KHM,8554,0.0773,60
Cambodia,855,KHM,8555,0.0773,60
Cambodia,855,KHM,8556,0.0773,60
Cambodia,855,KHM,85570,0.0773,60
Cambodia,855,KHM,85571,0.0926,60
Cambodia,855,KHM,85572,0.0773,60
Cambodia,855,KHM,85573,0.0773,60
Cambodia,855,KHM,85574,0.0773,60
Cambodia,855,KHM,85575,0.0773,60
Cambodia,855,KHM,85576,0.0773,60
Cambodia,855,KHM,85577,0.0773,60
Cambodia,855,KHM,85578,0.0773,60
Cambodia,855,KHM,85580,0.0773,60
Cambodia,855,KHM,85581,0.0773,60
Cambodia,855,KHM,85583,0.0773,60
Cambodia,855,KHM,85584,0.0773,60
Cambodia,855,KHM,85585,0.0773,60
Cambodia,855,KHM,85586,0.0773,60
Cambodia,855,KHM,85587,0.0773,60
Cambodia,855,KHM,85588,0.0926,60
Cambodia,855,KHM,85589,0.0773,60
Cambodia,855,KHM,8559,0.0773,60
Cambodia,855,KHM,85597,0.0926,60
Kiribati,686,KIR,686,1.252,60
Saint Kitts And Nevis,1869,KNA,1869,0.1695,60
Saint Kitts And Nevis,1869,KNA,1869556,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869557,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869558,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869565,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869566,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869567,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869660,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869661,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869662,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869663,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869664,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869665,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869667,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869668,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869669,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869760,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869762,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869763,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869764,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869765,0.3221,60
Saint Kitts And Nevis,1869,KNA,1869766,0.3221,60
South Korea,82,KOR,82,0.0144,60
South Korea,82,KOR,821,0.0297,60
South Korea,82,KOR,821020,0.0297,60
South Korea,82,KOR,821021,0.0297,60
South Korea,82,KOR,821022,0.0297,60
South Korea,82,KOR,821023,0.0297,60
South Korea,82,KOR,821024,0.0297,60
South Korea,82,KOR,821025,0.0314,60
South Korea,82,KOR,821026,0.0314,60
South Korea,82,KOR,821027,0.0314,60
South Korea,82,KOR,821028,0.0314,60
South Korea,82,KOR,821029,0.0314,60
South Korea,82,KOR,821030,0.0314,60
South Korea,82,KOR,821031,0.0297,60
South Korea,82,KOR,821032,0.0314,60
South Korea,82,KOR,821033,0.0314,60
South Korea,82,KOR,821034,0.0314,60
South Korea,82,KOR,821035,0.0297,60
South Korea,82,KOR,821036,0.0297,60
South Korea,82,KOR,821037,0.0297,60
South Korea,82,KOR,821038,0.0297,60
South Korea,82,KOR,821039,0.0297,60
South Korea,82,KOR,821040,0.0297,60
South Korea,82,KOR,821041,0.0297,60
South Korea,82,KOR,821042,0.0314,60
South Korea,82,KOR,821043,0.0314,60
South Korea,82,KOR,821044,0.0314,60
South Korea,82,KOR,821045,0.0297,60
South Korea,82,KOR,821046,0.0297,60
South Korea,82,KOR,821047,0.0297,60
South Korea,82,KOR,821048,0.0297,60
South Korea,82,KOR,821049,0.0297,60
South Korea,82,KOR,821050,0.0297,60
South Korea,82,KOR,821051,0.0314,60
South Korea,82,KOR,821052,0.0297,60
South Korea,82,KOR,821053,0.0297,60
South Korea,82,KOR,821054,0.0297,60
South Korea,82,KOR,821055,0.0297,60
South Korea,82,KOR,821056,0.0297,60
South Korea,82,KOR,821057,0.0297,60
South Korea,82,KOR,821058,0.0297,60
South Korea,82,KOR,8210591,0.0297,60
South Korea,82,KOR,8210592,0.0297,60
South Korea,82,KOR,8210593,0.0297,60
South Korea,82,KOR,8210594,0.0297,60
South Korea,82,KOR,8210595,0.0297,60
South Korea,82,KOR,821060,0.0314,60
South Korea,82,KOR,821062,0.0297,60
South Korea,82,KOR,821063,0.0297,60
South Korea,82,KOR,821064,0.0297,60
South Korea,82,KOR,821065,0.0314,60
South Korea,82,KOR,821066,0.0314,60
South Korea,82,KOR,821067,0.0314,60
South Korea,82,KOR,821068,0.0314,60
South Korea,82,KOR,821071,0.0297,60
South Korea,82,KOR,821072,0.0314,60
South Korea,82,KOR,821073,0.0314,60
South Korea,82,KOR,821074,0.0314,60
South Korea,82,KOR,821075,0.0297,60
South Korea,82,KOR,821076,0.0297,60
South Korea,82,KOR,821077,0.0297,60
South Korea,82,KOR,821078,0.0297,60
South Korea,82,KOR,821079,0.0297,60
South Korea,82,KOR,821080,0.0297,60
South Korea,82,KOR,821081,0.0297,60
South Korea,82,KOR,821082,0.0297,60
South Korea,82,KOR,821083,0.0297,60
South Korea,82,KOR,821084,0.0297,60
South Korea,82,KOR,821085,0.0297,60
South Korea,82,KOR,821086,0.0297,60
South Korea,82,KOR,821087,0.0297,60
South Korea,82,KOR,821088,0.0297,60
South Korea,82,KOR,821089,0.0297,60
South Korea,82,KOR,821090,0.0297,60
South Korea,82,KOR,821091,0.0297,60
South Korea,82,KOR,821092,0.0297,60
South Korea,82,KOR,821093,0.0297,60
South Korea,82,KOR,821094,0.0297,60
South Korea,82,KOR,821095,0.0314,60
South Korea,82,KOR,821096,0.0314,60
South Korea,82,KOR,821097,0.0314,60
South Korea,82,KOR,821098,0.0314,60
South Korea,82,KOR,821099,0.0314,60
South Korea,82,KOR,8211,0.0297,60
South Korea,82,KOR,8216,0.0314,60
South Korea,82,KOR,8217,0.0297,60
South Korea,82,KOR,8218,0.0314,60
South Korea,82,KOR,8219,0.0297,60
Kuwait,965,KWT,965,0.0722,60
Kuwait,965,KWT,9655,0.113,60
Kuwait,965,KWT,9656,0.113,60
Kuwait,965,KWT,9659,0.113,60
Laos,856,LAO,856,0.0871,60
Lebanon,961,LBN,961,0.1249,60
Lebanon,961,LBN,9613,0.2439,60
Lebanon,961,LBN,96170,0.2439,60
Lebanon,961,LBN,96171,0.2439,60
Lebanon,961,LBN,961760,0.2439,60
Lebanon,961,LBN,961761,0.2439,60
Lebanon,961,LBN,961763,0.2439,60
Lebanon,961,LBN,961764,0.2439,60
Lebanon,961,LBN,961765,0.2439,60
Lebanon,961,LBN,961766,0.2439,60
Lebanon,961,LBN,961767,0.2439,60
Lebanon,961,LBN,961768,0.2439,60
Lebanon,961,LBN,961769,0.2439,60
Lebanon,961,LBN,961788,0.2439,60
Lebanon,961,LBN,961789,0.2439,60
Lebanon,961,LBN,961791,0.2439,60
Lebanon,961,LBN,9617930,0.2439,60
Lebanon,961,LBN,9617931,0.2439,60
Lebanon,961,LBN,9617932,0.2439,60
Liberia,231,LBR,231,0.5754,60
Liberia,231,LBR,2313309,0.80275,60
Liberia,231,LBR,2314,0.487,60
Liberia,231,LBR,23155,0.6196,60
Liberia,231,LBR,2316,0.5168,60
Liberia,231,LBR,2317,0.5185,60
Liberia,231,LBR,23188,0.5168,60
Liberia,231,LBR,2319,0.5295,60
Liberia,231,LBR,231903,0.5295,60
Libya,218,LBY,218,0.2936,60
Libya,218,LBY,21891,0.4252,60
Libya,218,LBY,21892,0.4252,60
Libya,218,LBY,21894,0.4252,60
Libya,218,LBY,21895,0.4252,60
Libya,218,LBY,21896,0.4252,60
Saint Lucia,1758,LCA,1758,0.2031,60
Saint Lucia,1758,LCA,1758284,0.323,60
Saint Lucia,1758,LCA,1758285,0.323,60
Saint Lucia,1758,LCA,1758286,0.323,60
Saint Lucia,1758,LCA,1758287,0.323,60
Saint Lucia,1758,LCA,1758384,0.323,60
Saint Lucia,1758,LCA,1758460,0.323,60
Saint Lucia,1758,LCA,1758461,0.323,60
Saint Lucia,1758,LCA,1758481,0.323,60
Saint Lucia,1758,LCA,1758482,0.323,60
Saint Lucia,1758,LCA,1758483,0.323,60
Saint Lucia,1758,LCA,1758484,0.323,60
Saint Lucia,1758,LCA,1758485,0.323,60
Saint Lucia,1758,LCA,1758486,0.323,60
Saint Lucia,1758,LCA,1758487,0.323,60
Saint Lucia,1758,LCA,1758488,0.323,60
Saint Lucia,1758,LCA,1758489,0.323,60
Saint Lucia,1758,LCA,1758518,0.323,60
Saint Lucia,1758,LCA,1758519,0.323,60
Saint Lucia,1758,LCA,1758520,0.323,60
Saint Lucia,1758,LCA,1758584,0.323,60
Saint Lucia,1758,LCA,1758638,0.323,60
Saint Lucia,1758,LCA,1758712,0.323,60
Saint Lucia,1758,LCA,1758713,0.323,60
Saint Lucia,1758,LCA,1758714,0.323,60
Saint Lucia,1758,LCA,1758715,0.323,60
Saint Lucia,1758,LCA,1758716,0.5685,60
Saint Lucia,1758,LCA,1758717,0.323,60
Saint Lucia,1758,LCA,1758718,0.323,60
Saint Lucia,1758,LCA,1758719,0.323,60
Saint Lucia,1758,LCA,1758720,0.323,60
Saint Lucia,1758,LCA,1758721,0.323,60
Saint Lucia,1758,LCA,1758722,0.323,60
Saint Lucia,1758,LCA,1758723,0.323,60
Saint Lucia,1758,LCA,1758724,0.323,60
Saint Lucia,1758,LCA,1758725,0.323,60
Saint Lucia,1758,LCA,1758726,0.323,60
Saint Lucia,1758,LCA,1758727,0.323,60
Saint Lucia,1758,LCA,1758728,0.323,60
Saint Lucia,1758,LCA,1758784,0.323,60
Saint Lucia,1758,LCA,1758785,0.323,60
Liechtenstein,423,LIE,423,0.1096,60
Liechtenstein,423,LIE,4236,0.2669,60
Liechtenstein,423,LIE,423661,0.2482,60
Liechtenstein,423,LIE,423662,0.2482,60
Liechtenstein,423,LIE,423663,0.2482,60
Liechtenstein,423,LIE,423666,0.2482,60
Liechtenstein,423,LIE,42369736,0.2482,60
Liechtenstein,423,LIE,42369742,0.2482,60
Liechtenstein,423,LIE,4236975,0.2482,60
Liechtenstein,423,LIE,4236976,0.2482,60
Liechtenstein,423,LIE,4236977,0.2482,60
Liechtenstein,423,LIE,4236978,0.2482,60
Liechtenstein,423,LIE,4236979,0.2482,60
Liechtenstein,423,LIE,4237,0.2669,60
Liechtenstein,423,LIE,4237010,0.2669,60
Liechtenstein,423,LIE,4237011,0.2669,60
Liechtenstein,423,LIE,423736,0.2482,60
Liechtenstein,423,LIE,423742,0.2482,60
Liechtenstein,423,LIE,42375,0.2482,60
Liechtenstein,423,LIE,42376,0.2482,60
Liechtenstein,423,LIE,42377,0.2482,60
Liechtenstein,423,LIE,42378,0.2482,60
Liechtenstein,423,LIE,42379,0.2482,60
Sri Lanka,94,LKA,94,0.1691,60
Sri Lanka,94,LKA,94112,0.1666,60
Sri Lanka,94,LKA,94113,0.1666,60
Sri Lanka,94,LKA,94114,0.1674,60
Sri Lanka,94,LKA,94115,0.1632,60
Sri Lanka,94,LKA,94117,0.1674,60
Sri Lanka,94,LKA,9419733,0.1666,60
Sri Lanka,94,LKA,94212,0.1666,60
Sri Lanka,94,LKA,94213,0.1666,60
Sri Lanka,94,LKA,94214,0.1674,60
Sri Lanka,94,LKA,94215,0.1632,60
Sri Lanka,94,LKA,94217,0.1674,60
Sri Lanka,94,LKA,94232,0.1666,60
Sri Lanka,94,LKA,94233,0.1666,60
Sri Lanka,94,LKA,94234,0.1674,60
Sri Lanka,94,LKA,94235,0.1632,60
Sri Lanka,94,LKA,94237,0.1674,60
Sri Lanka,94,LKA,94242,0.1666,60
Sri Lanka,94,LKA,94243,0.1666,60
Sri Lanka,94,LKA,94244,0.1674,60
Sri Lanka,94,LKA,94245,0.1632,60
Sri Lanka,94,LKA,94247,0.1674,60
Sri Lanka,94,LKA,94252,0.1666,60
Sri Lanka,94,LKA,94253,0.1666,60
Sri Lanka,94,LKA,94254,0.1674,60
Sri Lanka,94,LKA,94255,0.1632,60
Sri Lanka,94,LKA,94257,0.1674,60
Sri Lanka,94,LKA,94262,0.1666,60
Sri Lanka,94,LKA,94263,0.1666,60
Sri Lanka,94,LKA,94264,0.1674,60
Sri Lanka,94,LKA,94265,0.1632,60
Sri Lanka,94,LKA,94267,0.1674,60
Sri Lanka,94,LKA,94272,0.1666,60
Sri Lanka,94,LKA,94273,0.1666,60
Sri Lanka,94,LKA,94274,0.1674,60
Sri Lanka,94,LKA,94275,0.1632,60
Sri Lanka,94,LKA,94277,0.1674,60
Sri Lanka,94,LKA,94312,0.1666,60
Sri Lanka,94,LKA,94313,0.1666,60
Sri Lanka,94,LKA,94314,0.1674,60
Sri Lanka,94,LKA,94315,0.1632,60
Sri Lanka,94,LKA,94317,0.1674,60
Sri Lanka,94,LKA,94322,0.1666,60
Sri Lanka,94,LKA,94323,0.1666,60
Sri Lanka,94,LKA,94324,0.1674,60
Sri Lanka,94,LKA,94325,0.1632,60
Sri Lanka,94,LKA,94327,0.1674,60
Sri Lanka,94,LKA,94332,0.1666,60
Sri Lanka,94,LKA,94333,0.1666,60
Sri Lanka,94,LKA,94334,0.1674,60
Sri Lanka,94,LKA,94335,0.1632,60
Sri Lanka,94,LKA,94337,0.1674,60
Sri Lanka,94,LKA,94342,0.1666,60
Sri Lanka,94,LKA,94343,0.1666,60
Sri Lanka,94,LKA,94344,0.1674,60
Sri Lanka,94,LKA,94345,0.1632,60
Sri Lanka,94,LKA,94347,0.1674,60
Sri Lanka,94,LKA,94352,0.1666,60
Sri Lanka,94,LKA,94353,0.1666,60
Sri Lanka,94,LKA,94354,0.1674,60
Sri Lanka,94,LKA,94355,0.1632,60
Sri Lanka,94,LKA,94357,0.1674,60
Sri Lanka,94,LKA,94362,0.1666,60
Sri Lanka,94,LKA,94363,0.1666,60
Sri Lanka,94,LKA,94364,0.1674,60
Sri Lanka,94,LKA,94365,0.1632,60
Sri Lanka,94,LKA,94367,0.1674,60
Sri Lanka,94,LKA,94372,0.1666,60
Sri Lanka,94,LKA,94373,0.1666,60
Sri Lanka,94,LKA,94374,0.1674,60
Sri Lanka,94,LKA,94375,0.1632,60
Sri Lanka,94,LKA,94377,0.1674,60
Sri Lanka,94,LKA,94382,0.1666,60
Sri Lanka,94,LKA,94383,0.1666,60
Sri Lanka,94,LKA,94384,0.1674,60
Sri Lanka,94,LKA,94385,0.1632,60
Sri Lanka,94,LKA,94387,0.1674,60
Sri Lanka,94,LKA,94412,0.1666,60
Sri Lanka,94,LKA,94413,0.1666,60
Sri Lanka,94,LKA,94414,0.1674,60
Sri Lanka,94,LKA,94415,0.1632,60
Sri Lanka,94,LKA,94417,0.1674,60
Sri Lanka,94,LKA,94452,0.1666,60
Sri Lanka,94,LKA,94453,0.1666,60
Sri Lanka,94,LKA,94454,0.1674,60
Sri Lanka,94,LKA,94455,0.1632,60
Sri Lanka,94,LKA,94457,0.1674,60
Sri Lanka,94,LKA,94472,0.1666,60
Sri Lanka,94,LKA,94473,0.1666,60
Sri Lanka,94,LKA,94474,0.1674,60
Sri Lanka,94,LKA,94475,0.1632,60
Sri Lanka,94,LKA,94477,0.1674,60
Sri Lanka,94,LKA,94512,0.1666,60
Sri Lanka,94,LKA,94513,0.1666,60
Sri Lanka,94,LKA,94514,0.1674,60
Sri Lanka,94,LKA,94515,0.1632,60
Sri Lanka,94,LKA,94517,0.1674,60
Sri Lanka,94,LKA,94522,0.1666,60
Sri Lanka,94,LKA,94523,0.1666,60
Sri Lanka,94,LKA,94524,0.1674,60
Sri Lanka,94,LKA,94525,0.1632,60
Sri Lanka,94,LKA,94527,0.1674,60
Sri Lanka,94,LKA,94542,0.1666,60
Sri Lanka,94,LKA,94543,0.1666,60
Sri Lanka,94,LKA,94544,0.1674,60
Sri Lanka,94,LKA,94545,0.1632,60
Sri Lanka,94,LKA,94547,0.1674,60
Sri Lanka,94,LKA,94552,0.1666,60
Sri Lanka,94,LKA,94553,0.1666,60
Sri Lanka,94,LKA,94554,0.1674,60
Sri Lanka,94,LKA,94555,0.1632,60
Sri Lanka,94,LKA,94557,0.1674,60
Sri Lanka,94,LKA,94572,0.1666,60
Sri Lanka,94,LKA,94573,0.1666,60
Sri Lanka,94,LKA,94574,0.1674,60
Sri Lanka,94,LKA,94575,0.1632,60
Sri Lanka,94,LKA,94577,0.1674,60
Sri Lanka,94,LKA,94632,0.1666,60
Sri Lanka,94,LKA,94633,0.1666,60
Sri Lanka,94,LKA,94634,0.1674,60
Sri Lanka,94,LKA,94635,0.1632,60
Sri Lanka,94,LKA,94637,0.1674,60
Sri Lanka,94,LKA,94652,0.1666,60
Sri Lanka,94,LKA,94653,0.1666,60
Sri Lanka,94,LKA,94654,0.1674,60
Sri Lanka,94,LKA,94655,0.1632,60
Sri Lanka,94,LKA,94657,0.1674,60
Sri Lanka,94,LKA,94662,0.1666,60
Sri Lanka,94,LKA,94663,0.1666,60
Sri Lanka,94,LKA,94664,0.1674,60
Sri Lanka,94,LKA,94665,0.1632,60
Sri Lanka,94,LKA,94667,0.1674,60
Sri Lanka,94,LKA,94672,0.1666,60
Sri Lanka,94,LKA,94673,0.1666,60
Sri Lanka,94,LKA,94674,0.1674,60
Sri Lanka,94,LKA,94675,0.1632,60
Sri Lanka,94,LKA,94677,0.1674,60
Sri Lanka,94,LKA,94702,0.164,60
Sri Lanka,94,LKA,94703,0.164,60
Sri Lanka,94,LKA,9471,0.164,60
Sri Lanka,94,LKA,9472,0.1691,60
Sri Lanka,94,LKA,9473,0.1708,60
Sri Lanka,94,LKA,9475,0.1666,60
Sri Lanka,94,LKA,9476,0.1708,60
Sri Lanka,94,LKA,94765,0.1657,60
Sri Lanka,94,LKA,94766,0.1657,60
Sri Lanka,94,LKA,94767,0.1657,60
Sri Lanka,94,LKA,94768,0.1657,60
Sri Lanka,94,LKA,94769,0.1657,60
Sri Lanka,94,LKA,9477,0.1657,60
Sri Lanka,94,LKA,9478,0.1572,60
Sri Lanka,94,LKA,9479,0.1708,60
Sri Lanka,94,LKA,94812,0.1666,60
Sri Lanka,94,LKA,94813,0.1666,60
Sri Lanka,94,LKA,94814,0.1674,60
Sri Lanka,94,LKA,94815,0.1632,60
Sri Lanka,94,LKA,94817,0.1674,60
Sri Lanka,94,LKA,94912,0.1666,60
Sri Lanka,94,LKA,94913,0.1666,60
Sri Lanka,94,LKA,94914,0.1674,60
Sri Lanka,94,LKA,94915,0.1632,60
Sri Lanka,94,LKA,94917,0.1674,60
Lesotho,266,LSO,266,0.42185,60
Lesotho,266,LSO,2665,0.3068,60
Lesotho,266,LSO,2666,0.416,60
Lithuania,370,LTU,370,0.1599,60
Lithuania,370,LTU,3703,0.899,60
Lithuania,370,LTU,37031331,0.9688,60
Lithuania,370,LTU,37031335,0.9688,60
Lithuania,370,LTU,37034379,0.9688,60
Lithuania,370,LTU,37037250,0.9688,60
Lithuania,370,LTU,37037251,0.9688,60
Lithuania,370,LTU,37037252,0.9688,60
Lithuania,370,LTU,37037254,0.9688,60
Lithuania,370,LTU,37037255,0.9688,60
Lithuania,370,LTU,37037256,0.9688,60
Lithuania,370,LTU,37037364,0.9688,60
Lithuania,370,LTU,37037368,0.9688,60
Lithuania,370,LTU,37037369,0.9688,60
Lithuania,370,LTU,37037783,0.9688,60
Lithuania,370,LTU,370389210,0.9688,60
Lithuania,370,LTU,370389211,0.9688,60
Lithuania,370,LTU,370389215,0.9688,60
Lithuania,370,LTU,370389216,0.9688,60
Lithuania,370,LTU,3703892174,0.9688,60
Lithuania,370,LTU,3703892177,0.9688,60
Lithuania,370,LTU,37038929,0.9688,60
Lithuania,370,LTU,37041202,0.9688,60
Lithuania,370,LTU,37041721,0.9688,60
Lithuania,370,LTU,37041751,0.9688,60
Lithuania,370,LTU,37041752,0.9688,60
Lithuania,370,LTU,37041753,0.9688,60
Lithuania,370,LTU,37041754,0.9688,60
Lithuania,370,LTU,37041755,0.9688,60
Lithuania,370,LTU,37041756,0.9688,60
Lithuania,370,LTU,37041757,0.9688,60
Lithuania,370,LTU,37041758,0.9688,60
Lithuania,370,LTU,37041759,0.9688,60
Lithuania,370,LTU,3704252,0.503,60
Lithuania,370,LTU,37042521,0.9688,60
Lithuania,370,LTU,37042522,0.9688,60
Lithuania,370,LTU,37045485,0.9688,60
Lithuania,370,LTU,37045540,0.9688,60
Lithuania,370,LTU,37046203,0.9688,60
Lithuania,370,LTU,37046364,0.9688,60
Lithuania,370,LTU,37046450,0.9688,60
Lithuania,370,LTU,37046467,0.9688,60
Lithuania,370,LTU,3705,0.899,60
Lithuania,370,LTU,37052,0.1599,60
Lithuania,370,LTU,37052082,0.9688,60
Lithuania,370,LTU,37052090,0.9688,60
Lithuania,370,LTU,370521939,0.9688,60
Lithuania,370,LTU,370521940,0.9688,60
Lithuania,370,LTU,370521941,0.9688,60
Lithuania,370,LTU,37052521,0.9688,60
Lithuania,370,LTU,37052528,0.9688,60
Lithuania,370,LTU,37052529,0.9688,60
Lithuania,370,LTU,37052530,0.9688,60
Lithuania,370,LTU,37052533,0.9688,60
Lithuania,370,LTU,37052654,0.9688,60
